host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5958129,Nikaya,2013,4/16,3233855,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,52.34576632,4.899674209,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,95,1,20,1,within an hour,0.79,2,90.0,10.0,10.0,10.0,9.0,9.0,9.0
5966091,Rob,2013,4/17,2531465,Centrum-West,Amsterdam,North Holland,1016 HP,Netherlands,52.36963943,4.88264445,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,300,1,0,5,within a few hours,1.0,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0
5967133,Omyra,2013,4/17,1085426,Osdorp,Amsterdam,North Holland,1069 SC,Netherlands,52.35368689,4.795695203,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,45,1,35,2,within a day,0.92,6,91.0,9.0,9.0,9.0,9.0,9.0,9.0
5969383,Mike,2013,4/17,1251609,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.34909322,4.888640813,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,123,2,35,1,within a day,0.93,19,96.0,10.0,9.0,10.0,10.0,10.0,10.0
5971248,Noortje,2013,4/17,1573094,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 TX,Netherlands,52.37167108,4.869163081,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,159,1,0,2,within a day,0.93,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0
5971986,Michael,2013,4/17,1086568,Zuid,Amsterdam,North Holland,1071,Netherlands,52.35735018,4.886203888,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95,2,15,1,within a day,0.61,100,91.0,10.0,9.0,9.0,10.0,10.0,9.0
5973112,Olya,2013,4/17,1983071,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072HC,Netherlands,52.35133423,4.894490073,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,2,30,2,within a day,0.5,3,93.0,10.0,8.0,10.0,10.0,10.0,8.0
5973138,Tamar,2013,4/17,1086656,Centrum-West,Amsterdam,North Holland,1013 KW,Netherlands,52.38638759,4.890192541,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,1,0,2,within a day,0.8,64,94.0,10.0,9.0,10.0,10.0,10.0,9.0
5979549,Bobby,2013,4/18,1383494,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,52.36337185,4.93567059,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,1,0,1,within a day,0.64,15,100.0,9.0,9.0,10.0,10.0,9.0,10.0
5979580,Carla,2013,4/18,1087866,Centrum-West,Amsterdam,North Holland,1013 GS,Netherlands,52.38104501,4.88965304,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,99,1,0,2,within a few hours,1.0,28,89.0,9.0,10.0,10.0,10.0,10.0,8.0
5985919,Karlijn,2013,4/18,3370850,Centrum-Oost,Amsterdam,North Holland,1017 CX,Netherlands,52.36707807,4.896932891,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129,2,0,2,within a few hours,0.9,20,93.0,9.0,10.0,10.0,10.0,10.0,9.0
5990448,Pryscilla,2013,4/18,4932087,Centrum-West,Amsterdam,NH,1012 LT,Netherlands,52.37672024,4.895952083,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95,2,20,2,within a day,1.0,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0
5994388,Yvonne,2013,4/19,1081307,Oud-Noord,Amsterdam,North Holland,1032 XL,Netherlands,52.39883861,4.918614566,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,75,2,15,2,within a day,0.94,23,91.0,10.0,9.0,10.0,10.0,9.0,9.0
5994851,Evelien,2013,4/19,1745212,Oud-Oost,Amsterdam,North Holland,1092 JM,Netherlands,52.35492122,4.924957792,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85,1,0,3,within a few hours,1.0,4,95.0,9.0,9.0,10.0,10.0,9.0,9.0
6013378,Sanne,2013,4/20,5476868,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1056 RL,Netherlands,52.37326787,4.853473309,Apartment,Private room,2,1.0,1.0,1.0,Futon,35,1,0,1,within a day,0.58,1,100.0,6.0,10.0,10.0,10.0,10.0,8.0
6013515,Meyke,2013,4/20,3019899,Watergraafsmeer,Amsterdam,North Holland,1079,Netherlands,52.34742035,4.912784662,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80,1,0,2,within a day,0.58,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0
6022639,Linn,2013,4/21,2892336,Zuid,Amsterdam,North Holland,1071,Netherlands,52.35370875,4.882975079,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120,1,0,3,within a day,0.88,5,96.0,9.0,9.0,10.0,9.0,9.0,9.0
6024602,Carijn,2013,4/21,2296947,Centrum-Oost,Amsterdam,North Holland,1018 TR,Netherlands,52.36302803,4.917034289,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,120,2,35,3,within a day,0.93,7,94.0,10.0,10.0,10.0,10.0,9.0,9.0
6025595,Barbara,2013,4/21,1096593,Oud-Oost,Amsterdam,North Holland,1091 BX,Netherlands,52.35721928,4.910662788,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,94,2,20,3,within a few hours,0.8,15,96.0,10.0,9.0,10.0,10.0,9.0,10.0
6027373,Arjen,2013,4/21,3191295,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 AL,Netherlands,52.36967234,4.849746718,Apartment,Entire home/apt,5,1.0,3.0,3.0,Real Bed,189,4,10,4,within a few hours,1.0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0
6027598,Folkert,2013,4/21,1096896,Centrum-Oost,Amsterdam,North Holland,1012,Netherlands,52.36647462,4.889917768,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,2,within a few hours,0.96,126,95.0,10.0,10.0,10.0,10.0,10.0,9.0
6029062,Floris,2013,4/21,1097121,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,52.36830884,4.909590564,House,Entire home/apt,6,2.0,4.0,6.0,Real Bed,340,5,80,3,within a few hours,0.88,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6030070,Amber,2013,4/21,1097277,Zuid,Amsterdam,North Holland,1058,Netherlands,52.35518124,4.850061016,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,90,1,0,1,within a day,0.5,3,100.0,9.0,10.0,10.0,10.0,9.0,10.0
6030833,Sjors,2013,4/21,1097394,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.34834794,4.901307463,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,129,2,20,2,within a few hours,1.0,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0
6035564,Joëlle & Piet,2013,4/22,2749719,Westerpark,Amsterdam,North Holland,1052,Netherlands,52.37336647,4.873173471,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,190,4,0,1,within an hour,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6036285,Philippe,2013,4/22,1098436,Centrum-West,Amsterdam,North Holland,1013 HC,Netherlands,52.38181362,4.886695007,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,125,2,25,14,within a few hours,1.0,2,96.0,10.0,8.0,10.0,10.0,10.0,9.0
6045524,Wim,2013,4/22,1100980,De Baarsjes - Oud-West,Amsterdam,North Holland,1058,Netherlands,52.36394311,4.849223755,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,50,1,21,1,within a few hours,0.96,23,88.0,9.0,9.0,9.0,9.0,9.0,9.0
6052493,Frans,2013,4/23,1101886,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 KX,Netherlands,52.37122376,4.866131916,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,75,2,50,3,within a few hours,1.0,42,96.0,10.0,10.0,10.0,10.0,9.0,9.0
6052678,Sabrina,2013,4/23,3593315,Centrum-West,Amsterdam,North Holland,1015RC,Netherlands,52.377409,4.884242466,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175,1,0,2,within a day,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6053480,Renske & Suzanne,2013,4/23,1642484,Noord-West,Amsterdam,North Holland,1033 ZR,Netherlands,52.41709881,4.883794212,House,Private room,1,1.0,1.0,1.0,Airbed,30,1,0,1,within an hour,1.0,17,88.0,9.0,10.0,9.0,10.0,9.0,9.0
6054642,Joshua,2013,4/23,1102380,Westerpark,Amsterdam,North Holland,1013 PD,Netherlands,52.39017024,4.885791486,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75,1,0,2,within a day,1.0,12,97.0,10.0,10.0,10.0,10.0,9.0,9.0
6055140,Joost And Reem,2013,4/23,1329048,Oud-Noord,Amsterdam,North Holland,1021 CT,Netherlands,52.38456583,4.920792324,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110,4,0,4,a few days or more,0.43,9,93.0,9.0,10.0,9.0,10.0,8.0,9.0
6057160,Richard,2013,4/23,1102846,Centrum-Oost,Amsterdam,North Holland,1018DW,Netherlands,52.36411827,4.903859975,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,90,2,0,3,within a few hours,1.0,25,94.0,9.0,10.0,10.0,10.0,10.0,9.0
6062065,Ilyas,2013,4/23,1103834,Bos en Lommer,Amsterdam,North Holland,1061 DK,Netherlands,52.37787106,4.841694994,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35,16,7,10,within a few hours,0.88,11,84.0,9.0,8.0,9.0,10.0,8.0,8.0
6062065,Ilyas,2013,4/23,2119110,Bos en Lommer,Amsterdam,North Holland,1061,Netherlands,52.37834007,4.840966801,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,30,1,0,8,within a few hours,0.88,7,87.0,9.0,8.0,9.0,9.0,8.0,9.0
6063077,Stijn,2013,4/23,1105128,Centrum-Oost,Amsterdam,North Holland,1011 TE,Netherlands,52.37454873,4.908087467,Boat,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,1,0,2,within a few hours,1.0,95,96.0,10.0,10.0,10.0,10.0,10.0,9.0
6064305,Zar,2013,4/23,1104175,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063,Netherlands,52.3783247,4.828060456,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,25,4,within a few hours,0.8,9,85.0,9.0,8.0,10.0,10.0,8.0,9.0
6066186,Gill,2013,4/23,5141861,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 HP,Netherlands,52.36199545,4.873303787,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,119,2,15,3,within a few hours,0.9,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6070017,Jb,2013,4/24,4413714,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,52.36554165,4.869965582,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45,1,0,1,within a day,1.0,1,80.0,10.0,10.0,10.0,10.0,8.0,10.0
6072512,Pascale,2013,4/24,1105924,Watergraafsmeer,Amsterdam,North Holland,1098 NN,Netherlands,52.35457409,4.94048054,House,Entire home/apt,8,1.0,3.0,4.0,Real Bed,195,1,0,6,within an hour,1.0,3,80.0,8.0,7.0,9.0,10.0,9.0,9.0
6074859,Truus,2013,4/24,1106466,Gaasperdam - Driemond,Amsterdam-Zuidoost,North Holland,1109 BV,Netherlands,52.30452531,5.013616381,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,40,1,20,2,within a few hours,1.0,7,97.0,9.0,9.0,10.0,10.0,9.0,10.0
6074921,Anne,2013,4/24,2100344,Centrum-West,Amsterdam,North Holland,1016 PG,Netherlands,52.37332801,4.882908273,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,2,40,3,within a day,0.7,4,100.0,10.0,10.0,10.0,10.0,10.0,8.0
6075717,Sheila,2013,4/24,1106641,Westerpark,Amsterdam,North Holland,1013,Netherlands,52.39066735,4.886578431,Boat,Entire home/apt,4,1.0,2.0,3.0,Real Bed,115,2,40,2,within a few hours,0.9,21,88.0,10.0,9.0,10.0,9.0,8.0,8.0
6075980,Amrita,2013,4/24,1111591,Westerpark,Amsterdam,North Holland,1051 PP,Netherlands,52.38187057,4.870703368,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99,2,15,2,within a day,0.5,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6076088,Lotte,2013,4/24,1192198,Zuid,Amsterdam,North Holland,1076,Netherlands,52.3453049,4.858318246,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,150,1,0,1,within a day,0.95,2,90.0,8.0,10.0,10.0,10.0,10.0,9.0
6077155,Ebba + Simon,2013,4/24,1106910,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.35222419,4.893649306,Apartment,Entire home/apt,4,1.0,3.0,3.0,Real Bed,150,1,0,4,within a day,1.0,5,95.0,9.0,10.0,10.0,10.0,9.0,10.0
6078125,Annette & Henk,2013,4/24,1107057,Centrum-West,Amsterdam,North Holland,1015 KL,Netherlands,52.38058126,4.883458808,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,220,2,60,2,within a day,1.0,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0
6078388,Rebecca,2013,4/24,3396938,Oud-Noord,Amsterdam,North Holland,1021 CP,Netherlands,52.38323807,4.91439786,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89,1,0,2,within an hour,1.0,14,87.0,8.0,8.0,9.0,9.0,9.0,9.0
6079653,Lisette,2013,4/24,3977037,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.37550275,4.852170919,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,68,2,25,1,within an hour,1.0,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0
6093099,Katarina,2013,4/25,3301011,Watergraafsmeer,Amsterdam,North Holland,1097 WC,Netherlands,52.34159599,4.948450894,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,65,2,10,4,within a day,1.0,3,93.0,10.0,10.0,9.0,10.0,9.0,9.0
6098879,Sander,2013,4/26,1266433,Centrum-Oost,Amsterdam,North Holland,1017 EW,Netherlands,52.36406654,4.895882166,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,2,0,1,within a few hours,1.0,130,96.0,10.0,10.0,10.0,10.0,10.0,9.0
6102164,Annika,2013,4/26,1111796,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.35154439,4.890691018,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200,1,0,3,within a few hours,0.96,31,91.0,9.0,9.0,10.0,10.0,9.0,9.0
6106494,Bob,2013,4/26,739288,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.362302,4.8775815,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,1,0,3,within a day,1.0,57,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6107497,Olga,2013,4/26,1186728,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,52.36710861,4.855468323,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,87,1,0,4,within a day,0.9,11,98.0,9.0,10.0,10.0,10.0,9.0,9.0
6109539,Odette,2013,4/26,2597812,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 MA,Netherlands,52.37710952,4.941479691,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,225,1,0,3,within an hour,1.0,1,80.0,10.0,8.0,10.0,10.0,6.0,8.0
6114520,Ilona & Dick,2013,4/27,2009822,Centrum-West,Amsterdam,North Holland,1016 PS,Netherlands,52.36935212,4.877926272,House,Entire home/apt,4,1.0,3.0,3.0,Real Bed,185,2,15,3,within a day,0.9,7,97.0,9.0,7.0,10.0,10.0,10.0,9.0
6115027,Tijl,2013,4/27,2196351,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 XW,Netherlands,52.35779979,4.893133786,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,90,1,0,2,within an hour,0.94,33,93.0,10.0,9.0,9.0,10.0,10.0,9.0
6118862,Carlos,2013,4/27,1114887,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37547821,4.876808435,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,110,2,27,2,within a few hours,1.0,193,95.0,9.0,10.0,10.0,10.0,10.0,9.0
6125593,LiliKooijman,2013,4/28,1116141,Buitenveldert - Zuidas,Amsterdam,North Holland,1077 XM,Netherlands,52.34059277,4.870912955,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,110,1,25,1,within an hour,1.0,44,93.0,9.0,10.0,10.0,10.0,9.0,9.0
6126617,Wendy,2013,4/28,1484348,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073HK,Netherlands,52.34845013,4.897168892,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,15,4,within an hour,0.9,16,99.0,10.0,10.0,10.0,10.0,9.0,9.0
6127483,Daniella,2013,4/28,1116446,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.37723698,4.847099032,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,55,1,30,1,within an hour,1.0,106,87.0,9.0,9.0,9.0,9.0,9.0,9.0
6127483,Daniella,2013,4/28,3110941,Bos en Lommer,Amsterdam,North Holland,1055 SC,Netherlands,52.37856373,4.845265728,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,50,1,25,1,within an hour,1.0,32,84.0,9.0,9.0,9.0,9.0,8.0,8.0
6127483,Daniella,2013,4/28,1145866,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,52.3781011,4.846444602,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,55,1,25,2,within an hour,1.0,61,89.0,9.0,9.0,9.0,10.0,9.0,9.0
6134675,Joris,2013,4/28,2137130,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,52.36636867,4.872791154,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,69,1,0,3,within a day,1.0,3,87.0,9.0,10.0,9.0,10.0,9.0,8.0
6139246,Jim,2013,4/29,2455913,Centrum-Oost,Amsterdam,North Holland,1017 ZG,Netherlands,52.35890225,4.896814899,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,115,2,15,3,within an hour,1.0,9,98.0,9.0,9.0,10.0,10.0,9.0,8.0
6142916,Marleen,2013,4/29,1119479,Oud-Noord,Amsterdam,North Holland,1025 LC,Netherlands,52.38656998,4.929092336,House,Entire home/apt,6,1.0,4.0,5.0,Real Bed,245,4,40,4,within a day,1.0,7,97.0,10.0,10.0,9.0,10.0,9.0,9.0
6174193,Ernst,2013,5/1,2199454,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 VV,Netherlands,52.37409372,4.860320687,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,3,within a few hours,1.0,33,97.0,10.0,10.0,10.0,10.0,9.0,9.0
6175262,Jonathan,2013,5/1,1125625,Centrum-West,Amsterdam,North Holland,1015 DR,Netherlands,52.37726622,4.886157212,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90,2,25,2,within a few hours,1.0,9,98.0,9.0,10.0,10.0,10.0,10.0,10.0
6176660,Herman,2013,5/1,4713702,Slotervaart,Amsterdam,Noord-Holland,1058,Netherlands,52.35607135,4.846111979,Apartment,Entire home/apt,8,2.0,4.0,8.0,Real Bed,350,8,0,3,within an hour,1.0,3,100.0,10.0,9.0,10.0,9.0,8.0,9.0
6182672,Carlijn,2013,5/1,5043441,Bos en Lommer,Amsterdam,Noord-Holland,1055,Netherlands,52.37611422,4.85481836,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70,1,0,2,within a day,0.8,5,100.0,10.0,10.0,9.0,10.0,10.0,10.0
6192868,Celeste,2013,5/2,1384174,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 DJ,Netherlands,52.36143409,4.873231068,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,165,2,38,5,within a few hours,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6195733,Kim,2013,5/2,1500270,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,52.34529734,4.899692916,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,130,2,25,3,within a day,0.61,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6195733,Kim,2013,5/2,2724915,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 CN,Netherlands,52.34149588,4.898854739,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,130,2,25,1,within a day,0.61,3,93.0,9.0,9.0,9.0,9.0,8.0,8.0
6208379,Cecilia,2013,5/3,1131691,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.34933992,4.901842402,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,70,1,10,4,within a day,0.78,2,80.0,10.0,10.0,10.0,10.0,9.0,9.0
6208602,Jurriën,2013,5/3,4281057,Oud-Oost,Amsterdam,North Holland,1091,Netherlands,52.35933036,4.908219856,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,1,0,2,within a few hours,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6209893,Leonie,2013,5/3,1132039,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.38094108,4.882041152,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,155,1,0,6,within a few hours,0.81,3,90.0,9.0,8.0,9.0,9.0,9.0,9.0
6210192,Libby,2013,5/3,1132049,Centrum-West,Amsterdam,North Holland,1012 RK,Netherlands,52.36677906,4.88532772,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155,2,0,1,within a day,1.0,18,97.0,9.0,9.0,9.0,10.0,10.0,9.0
6211395,Laura,2013,5/3,1803390,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063 VD,Netherlands,52.3809752,4.832691897,House,Private room,2,1.5,1.0,1.0,Real Bed,70,1,0,2,within a day,0.65,10,84.0,9.0,8.0,10.0,9.0,8.0,8.0
6211395,Laura,2013,5/3,1190057,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063VD,Netherlands,52.38203392,4.831221456,House,Private room,1,1.5,1.0,1.0,Real Bed,40,1,0,2,within a day,0.65,29,94.0,10.0,9.0,10.0,10.0,9.0,9.0
6212167,Tessa,2013,5/3,4865057,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 JH,Netherlands,52.3500158,4.890015161,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,1,0,1,within a few hours,1.0,5,92.0,9.0,9.0,10.0,10.0,10.0,10.0
6212312,Sara,2013,5/3,2099222,Westerpark,Amsterdam,North Holland,1013 AT,Netherlands,52.3928182,4.880400336,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70,1,0,3,within a day,0.5,18,86.0,9.0,8.0,9.0,9.0,8.0,9.0
6212648,Monique,2013,5/3,1132591,Centrum-West,Amsterdam,North Holland,1013,Netherlands,52.38325348,4.887994453,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140,2,25,3,within a day,0.88,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6223967,Marjolijn,2013,5/4,1254701,Centrum-Oost,Amsterdam,North Holland,1018 AD,Netherlands,52.36859232,4.917960573,Other,Entire home/apt,2,1.0,1.0,1.0,Pull-out Sofa,75,1,0,3,within a day,0.8,47,89.0,9.0,9.0,10.0,10.0,9.0,9.0
6225831,Marcel,2013,5/4,1134916,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35343331,4.896305217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99,1,0,3,within a day,1.0,13,92.0,10.0,9.0,10.0,10.0,10.0,9.0
6227820,Elisabeth,2013,5/4,1188274,Watergraafsmeer,Amsterdam,North Holland,1098,Netherlands,52.35625223,4.934459641,Bed & Breakfast,Private room,3,2.0,1.0,2.0,Real Bed,90,1,0,2,within a few hours,1.0,32,88.0,8.0,9.0,9.0,10.0,9.0,8.0
6227869,Natalia,2013,5/4,1881225,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,52.3653854,4.869332468,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65,1,0,2,within an hour,1.0,19,90.0,9.0,10.0,9.0,10.0,9.0,9.0
6231548,Sophie,2013,5/5,2859942,Centrum-West,Amsterdam,North Holland,1016 LN,Netherlands,52.37393445,4.879160312,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,99,2,0,2,within a day,0.7,14,90.0,9.0,9.0,9.0,9.0,10.0,9.0
6253175,Karin,2013,5/6,2735075,Noord-West,Amsterdam,North Holland,1035,Netherlands,52.41177147,4.908218024,House,Entire home/apt,6,1.0,3.0,6.0,Real Bed,275,1,0,1,within a few hours,1.0,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6256663,Bas,2013,5/6,1140928,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.35327369,4.902439799,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75,1,0,3,within a day,0.75,3,90.0,10.0,8.0,10.0,10.0,9.0,8.0
6259485,Anouk,2013,5/6,3206556,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 GT,Netherlands,52.34933176,4.890788983,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,3,0,4,within a day,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6265658,Daan,2013,5/7,3766648,Osdorp,Amsterdam,North Holland,1069 SC,Netherlands,52.35185209,4.801751294,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60,1,0,2,within a day,0.9,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6268354,Mike,2013,5/7,1143176,Centrum-West,Amsterdam,North Holland,1016,Netherlands,52.36642353,4.88119033,Apartment,Entire home/apt,4,1.5,2.0,3.0,Real Bed,200,1,0,2,within a few hours,1.0,51,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6268932,Sinne,2013,5/7,1410121,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 JC,Netherlands,52.36221807,4.932584221,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85,2,20,2,within a day,0.6,19,97.0,10.0,9.0,10.0,10.0,10.0,10.0
6269922,Lèneke,2013,5/7,883131,Centrum-West,Amsterdam,North Holland,1015 NB,Netherlands,52.38109997,4.887011378,Bed & Breakfast,Entire home/apt,2,1.0,2.0,2.0,Real Bed,105,1,50,1,within an hour,1.0,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6272737,Freek,2013,5/7,1253770,Centrum-Oost,Amsterdam,North Holland,1018 NK,Netherlands,52.36969605,4.930136883,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,55,1,45,1,within an hour,1.0,2,100.0,8.0,9.0,8.0,8.0,8.0,8.0
